text,label
CP2 Auto Release(#17-18),__label__Continue
CP2 Auto Release(#11-14),__label__Continue
CP2 Auto Release(#14-25),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#15-18),__label__Continue
CP2 Auto Release(#1-25),__label__Continue
CP2 Auto Release(#14),__label__Continue
"CP2 Auto Release(#7-11,13,16,19-20,22-25)",__label__Continue
CP2 Auto Release(#18),__label__Continue
CP2 Auto Release(#17-18),__label__Continue
CP2 Auto Release(#14-25),__label__Continue
CP2 Auto Release(#13-25),__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release(#12),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#1-12),__label__Continue
"CP2 Auto Release(#1-16,19-25)",__label__Continue
CP2 Auto Release(#11-25),__label__Continue
"CP2 Auto Release(#1-10,12-13)",__label__Continue
CP2 Auto Release(#1-10),__label__Continue
"CP2 Auto Release(#3-4,6-8,10-14)",__label__Continue
CP2 Auto Release(#5-14),__label__Continue
"CP2 Auto Release(#1-16,18-25)",__label__Continue
CP2 Auto Release(#1-25),__label__Continue
CP2 Auto Release(#4),__label__Continue
CP2 Auto Release(#2),__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release(#1-25),__label__Continue
CP2 Auto Release,__label__Continue
"CP2 Auto Release(#13-20,22-25)",__label__Continue
CP2 Auto Release(#15-25),__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release(#1-10),__label__Continue
"CP2 Auto Release(#11-14,21-25)",__label__Continue
CP2 Auto Release(#13-25),__label__Continue
CP2 Auto Release(#1-25),__label__Continue
CP2 Auto Release(#3),__label__Continue
CP2 Auto Release(#1-12),__label__Continue
"CP2 Auto Release(#1-7,9-11)",__label__Continue
"CP2 Auto Release(#11-16,21-25)",__label__Continue
CP2 Auto Release(#1-25),__label__Continue
"CP2 Auto Release(#1-4,6-11)",__label__Continue
"CP2 Auto Release(#24,25)",__label__Continue
CP2 Auto Release(#1-12),__label__Continue
"CP2 Auto Release(#10,14-15,19)",__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#13-25),__label__Continue
"CP2 Auto Release(#1-5,11-15,21-25)",__label__Continue
"CP2 Auto Release(#1-9,11)",__label__Continue
CP2 Auto Release(#6-7),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
"CP2 Auto Release(#1-6,8,10-12)",__label__Continue
CP2 Auto Release(#1-7),__label__Continue
CP2 Auto Release(#1-25),__label__Continue
CP2 Auto Release(#1-25),__label__Continue
"CP2 Auto Release(#1-13,15-25) ",__label__Continue
"CP2 Auto Release(#1-5,7-25) ",__label__Continue
CP2 Auto Release(#11-25),__label__Continue
CP2 Auto Release(#9-10),__label__Continue
CP2 Auto Release(#11-22),__label__Continue
CP2 Auto Release(#12-25),__label__Continue
CP2 Auto Release(#14-25),__label__Continue
CP2 Auto Release(#11-25),__label__Continue
CP2 Auto Release,__label__Continue
"CP2 Auto Release(#13-15,17,21-25)",__label__Continue
CP2 Auto Release(#18-23),__label__Continue
CP2 Auto Release(#13-25),__label__Continue
CP2 Auto Release(#13-25),__label__Continue
CP2 Auto Release(#1-12),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#1-8),__label__Continue
CP2 Auto Release(#13),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#15-25),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
"CP2 Auto Release(#9-12,14-17)",__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#17-18),__label__Continue
"CP2 Auto Release(#1-7,9,11-12,14-25)",__label__Continue
CP2 Auto Release(#1-25) ,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
"CP2 Auto Release(#1-9,16)",__label__Continue
CP2 Auto Release(#19),__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release(#25),__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release,__label__Continue
"CP2 Auto Release(#11-15,19-23)",__label__Continue
CP2 Auto Release(#1-13),__label__Continue
CP2 Auto Release(#22-23),__label__Continue
CP2 Auto Release(#23),__label__Continue
"CP2 Auto Release(#11-12,15-17,19-25)",__label__Continue
"CP2 Auto Release(#1,3-4,8,10-11,15-18,20-21,23-25)",__label__Continue
CP2 Auto Release(#20-21),__label__Continue
CP2 Auto Release(#13-25),__label__Continue
CP2 Auto Release(#11-25),__label__Continue
CP2 Auto Release(#19-20),__label__Continue
CP2 Auto Release,__label__Continue
CP2 Auto Release(#11-25),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#19-20),__label__Continue
CP2 Auto Release(#12-25),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
"CP2 Auto Release(#2-9,11-12)",__label__Continue
CP2 Auto Release(#14-25),__label__Continue
CP2 Auto Release(#17-21),__label__Continue
CP2 Auto Release(#18),__label__Continue
CP2 Auto Release(#9-10),__label__Continue
CP2 Auto Release(#11-14),__label__Continue
CP2 Auto Release(#18-25),__label__Continue
CP2 Auto Release(#11-25),__label__Continue
CP2 Auto Release(#1-25),__label__Continue
"CP2 Auto Release(#11-13,15-16,18-25)",__label__Continue
CP2 Auto Release(#1-12),__label__Continue
CP2 Auto Release(#13-25),__label__Continue
CP2 Auto Release(#19-25),__label__Continue
CP2 Auto Release(#17),__label__Continue
"CP2 Auto Release(#1-3,5-11)",__label__Continue
CP2 Auto Release(#11-25),__label__Continue
CP2 Auto Release(#13-25),__label__Continue
CP2 Auto Release(#1-12),__label__Continue
CP2 Auto Release(#1-12),__label__Continue
CP2 Auto Release(#1-12),__label__Continue
CP2 Auto Release(#16-18),__label__Continue
CP2 Auto Release(#12-25),__label__Continue
CP2 Auto Release(#1-12),__label__Continue
CP2 Auto Release(#13-23),__label__Continue
CP2 Auto Release(#12-13),__label__Continue
CP2 Auto Release(#1-10),__label__Continue
CP2 Auto Release(#1-12),__label__Continue
Release CPQ1 to CP2 .,__label__Continue
RELEASE TO CP2,__label__Continue
release to CP2.,__label__Continue
"#1,2,3,5,7,9 共6枚,留至點1 & release to CP2",__label__Continue
Release CP2 to CPQ2 .,__label__Continue
release to CP2,__label__Continue
PLEASE FOLLOW SPECIAL CONTROL INSTRUCTION TO RELEASE,__label__Continue
Please follow Special control instruction to release..,__label__Continue
W#03 to T1M1E994.1 –release,__label__Continue
"W#1,5,7,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25, T1M2R443.1-release",__label__Continue
"Flow (2) : #1,16, (N7Z but not including excusion list(ILD Void)",__label__Continue
"Dear PDS Sir,

Please release this lot.",__label__Continue
Please release wfr#1.,__label__Continue
Please release wfr#6.,__label__Continue
Follow offline PD instruction: Release,__label__Continue
Follow offline PD instruction: Release,__label__Continue
Follow offline PD instruction: Release,__label__Continue
Please release wafer #2 and follow BOM flow.~EMS,__label__Continue
Please release wafer#20.,__label__Continue
"Wafer #18 release, thanks.",__label__Continue
"Wafer #06 release, thanks.",__label__Continue
Follow EMS instruction: release,__label__Continue
"follow RTMS Release good wafer(W#04, 08, 09, 10, 13, 14, 17, 18, 19, 22)",__label__Continue
"Follow offline PD command

Please also release #15,17 wafers’ lot",__label__Continue
"Please release wafer # #01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18 ,20,21,22,23,24,25 total 24 pcs,",__label__Continue
"Release Wafer ID : 10,11,12,13, 15, 19",__label__Continue
"Hi SPD team,

Please release the lot.Thanks.
000N0106R3M.0500#CKH73-63M2A217.1",__label__Continue
"Hi SPD team,

Please release the lot.thanks.
000P0108W55.0500#EFU112 -63M2B825.1",__label__Continue
"Release wafers 2,3",__label__Continue
Release wafer 10,__label__Continue
Release wafer 12,__label__Continue
release wafer #17 ,__label__Continue
"wafer#01-14,16-25 to T1M2D425.1 - release ",__label__Continue
"wafer#1-16,18-19,21-25 to (T1M2E429.1) and release ",__label__Continue
Release as per Li Jiang 02/14,__label__Continue
Release as per Li Jiang 03/02,__label__Continue
Release as per Li Jiang 03/02,__label__Continue
Release as per Li Jiang 03/02,__label__Continue
Release as per Li Jiang 3/2,__label__Continue
Release as per Li Jiang 03/08,__label__Continue
Release as per Li Jiang 03/08,__label__Continue
Release as per Li Jiang 03/08,__label__Continue
"Release as per Ching Ju Lin command 2/10
若收到這筆貨，若只有Wafer 13 觸發 如下圖
請release，謝謝",__label__Continue
"Hi Shift PD,

Please release the lot. Thanks!
63LBL229.2 000FK043W5L.0501#PV1F20.J",__label__Continue
"2. Please help to release 63M2A506.1(W#03,13).",__label__Continue
"2. Please help to release -63M2A214.1(W#01~#08, #10~#25).",__label__Continue
"2. Please help to release 63M2B822.1(W#01~#08,#10~#25).",__label__Continue
"Please help to release 63M2B685.1(W#01-22,24,25)",__label__Continue
"2. Please help to release - 63M2C834.1(#01~03, #05~25).",__label__Continue
"2. Please help to release 63M2A507.1(W#3,#13).",__label__Continue
"Please help to release - 63M2D342.1(W#01,03-11,13-25).",__label__Continue
"Please help to release - 63M2D343.1(W#01-13,15-25).",__label__Continue
"Please help to release 63M2C838.1(W#01-06,08-25)",__label__Continue
"Please help to release 63M2C845.1(W#01-04,06-25)",__label__Continue
"Please help to release - 63M1M985.1(W#14,15,17-25).",__label__Continue
"Please help to release - 63M3A061.1(W01~#09,W#11~#25).",__label__Continue
"Please help to release - 63M3A063.1(W01~#21,W#23~#25).",__label__Continue
"2. Please help to release 63M3A071.1(W#01-10,12-25).",__label__Continue
"2. Please help to release 63M3A299.1(W#01,03-25).",__label__Continue
Please release and sent to SPIL assembly.,__label__Continue
Please release and sent to SPIL assembly.,__label__Continue
Please release and sent to SPIL assembly.,__label__Continue
Please release and sent to SPIL assembly.,__label__Continue
Please release and sent to SPIL assembly.,__label__Continue
Please release and sent to SPIL assembly.,__label__Continue
Please release and sent to SPIL assembly.,__label__Continue
"Flow (1) : #9, G2/under 16.4%, Tag by Control6-T1M1P050.2",__label__Continue
"Flow (5) : #16,22,23,24,25, G2/over 16.4%, Tag by Control3",__label__Continue
"Flow (1) : #21, G2/over 16.4%, Tag by Control3",__label__Continue
"Flow (2) : #18,19, G2/under 16.4%, Tag by Control6",__label__Continue
"Flow (4) : #15,18,19,25, G4/under 16.4%, Tag by Control4",__label__Continue
"Flow (1) : #2, G3/under 16.4%, Tag by Control5",__label__Continue
"Flow (6) : #16,21,22,23,24,25, G2/over 16.4%, Tag by Control3",__label__Continue
"Flow (1) : #21, G3/under 16.4%, Tag by Control5",__label__Continue
"Flow (1) : #17, G4/under 16.4%, Tag by Control4",__label__Continue
"Flow (6) : #16,21,22,23,24,25, G2/over 16.4%, Tag by Control3",__label__Continue
"Flow (15) : #1,2,3,4,5,6,7,8,9,10,11,12,13,14,15, G2/over 16.4%, Tag by Control3",__label__Continue
"Flow (14) : #1,2,3,4,5,6,7,8,9,10,12,13,14,15, G2/over 16.4%, Tag by Control3",__label__Continue
"follow RTMS Release good wafer group(01, 02, 03, 04, 05, 08, 09, 11, 13) firsit",__label__Continue
Follow EMS instruction: release & follow production.,__label__Continue
"Please release good wafer W#14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25",__label__Continue
"Please release good wafers # 15, 18, 19, 20, 22, 25.",__label__Continue
"Please release good wafer W#01, 02, 03, 04, 05, 06, 08, 09, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25",__label__Continue
"Please release good wafers #09, 10, 12, 15, 18, 24.",__label__Continue
"You may release wafers: 23, 25.",__label__Continue
"Flow (1) : #16
QTI debug completed.",__label__Continue
Follow Owner PD command Release,__label__Continue
Follow offline command Release,__label__Continue
Follow offline command Release,__label__Continue
"This lot [63M2B424.1_SSD4UD.00W_CP1], we follow CP1 auto move criteria to dispose as below. 
Release:#01/02/03/04/05/06/07/08/09/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/ ",__label__Continue
"This lot [63M2B795.1_SSD8TF.00W_CP1], we follow CP1 auto move criteria to dispose as below.
Release:#01/02/03/04/05/06/07/08/09/10/11/12/13/14/15/16/18/19/20/21/22/23/24/25/",__label__Continue
"This lot [63M2C471.1_SSD9BV.00W_CP1], we follow CP1 auto move criteria to dispose as below. 
Release:#01/02/03/04/05/06/07/08/09/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/ ",__label__Continue
"This lot [63M2C867.1_SSD93P.00W_CP1], we follow CP1 auto move criteria to dispose as below. 
Release:#01/02/03/04/05/06/07/09/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/ ",__label__Continue
"This lot [63M3A607.1_SSD9FA.00W_CP1], we follow CP1 auto move criteria to dispose as below. 
Release:#01/02/03/04/05/06/07/08/09/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/",__label__Continue
"This lot [63M3A610.1_SSDAV3.00W_CP1], we follow CP1 auto move criteria to dispose as below. 
Release:#01/02/03/04/05/06/07/08/09/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/",__label__Continue
"This lot [63M3A281.1_SSD9U8.00W_CP1], we follow CP1 auto move criteria to dispose as below. 
Release:#01/02/03/04/05/06/07/08/09/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/ ",__label__Continue
"This lot [63M3A849.1_SSDC2N.00W_CP1], we follow CP1 auto move criteria to dispose as below. 
Release:#01/02/03/04/05/06/07/08/09/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/ ",__label__Continue
Autot Release,__label__Continue
Autot Release,__label__Continue
CP1 owner Release(#1-25),__label__Continue
CP1 owner Release(#6),__label__Continue
OWNER RELEASE,__label__Continue
OWNER RELEASE,__label__Continue
owner release,__label__Continue
owner release,__label__Continue
owner release,__label__Continue
owner release,__label__Continue
owner release,__label__Continue
owner release,__label__Continue
"Hi shift PD team,

Please release the lot, thanks.",__label__Continue
"Hi shift PD team,

Please release the lot, thanks.
000P0110Z6S.0500#EFW850 - 63M2D336.1",__label__Continue
"Flow (10) : #1,2,3,4,5,11,12,13,14,15Mask Adder(B5591,B5992)",__label__Continue
Noraml release w#15,__label__Continue
"Norma release W#19,23",__label__Continue
"Noraml release W#01,02",__label__Continue
"Noraml release w#1,7",__label__Continue
Release and follow BOM flow~EMS,__label__Continue
Release and follow BOM flow~EMS,__label__Continue
Release and follow BOM flow~EMS,__label__Continue
"Flow (14) : #12,13,14,15,16,17,18,19,20,21,22,23,24,25, Mask Adder defect(B5591) flow",__label__Continue
"Flow (10) : #1,2,3,4,5,6,7,8,9,10, Mask Adder(B5591) flow",__label__Continue
"Flow (10) : #1,2,3,4,5,6,7,8,9,11, Mask Adder(B5591) flow",__label__Continue
"Flow (10) : #1,2,3,4,5,6,7,8,9,10,Mask Adder(B5591) flow",__label__Continue
"Flow (15) : #11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Mask Adder(B5591) flow",__label__Continue
Please release as Shaun\'s instruction. (Baseline),__label__Continue
Please release as Shaun\'s instruction. (Baseline),__label__Continue
Please release as Shaun\'s instruction. (Baseline),__label__Continue
Please release as Shaun\'s instruction. (Baseline),__label__Continue
Follow offline PD instruction: Please release this lot.,__label__Continue
Follow offline PD instruction: Please release this lot.,__label__Continue
Follow offline PD instruction: Release lot,__label__Continue
Follow offline PD instruction: Release lot,__label__Continue
Follow offline PD instruction: Release lot,__label__Continue
Follow offline PD instruction: Release lot,__label__Continue
Follow offline PD instruction: Release lot,__label__Continue
Follow offline PD instruction: Release lot,__label__Continue
Pls release this ENG lot from EMS system~EMS,__label__Continue
release remaining wafers.,__label__Continue
"Release, thanks.",__label__Continue
"Release, thanks.",__label__Continue
"Release, thanks.",__label__Continue
"Release, thanks.",__label__Continue
"Release, thanks.",__label__Continue
"Release, thanks.",__label__Continue
"Release, thanks.",__label__Continue
"Release, thanks.",__label__Continue
"Flow (8) : #1,2,4,5,7,8,9,10, (SEC Request)",__label__Continue
"Flow (14) : #11,13,14,15,16,17,18,19,20,21,22,23,24,25, (SEC Request)",__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
(HS SITE) Release,__label__Continue
"Flow (24) : #1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25, Hihg Iddq, TR Fast",__label__Continue
Follow EMS instruction: Please release wafer #2 and follow BOM flow.,__label__Continue
Follow EMS instruction: Please release wafer #19 and follow BOM flow.,__label__Continue
Follow EMS instruction: Please release wafer #10 and follow BOM flow.,__label__Continue
"Please help release the lot, thank you.

63M2M901.1 \ C049Y0W0",__label__Continue
lease release wafer #3 and follow BOM flow.,__label__Continue
Please release 63M2L809.1_TBAA88.00,__label__Continue
Please release CP1 to CPQ1 .,__label__Continue
Please release the lot.Thanks.,__label__Continue
"Please release the lot.Thanks.
000FK053GWN.0500#PVVC39.A -63M1M313.",__label__Continue
Please release W#10,__label__Continue
Please release 63M3A534.3_wf#05 to MRB07.,__label__Continue
Please release P1W302.S01.,__label__Continue
Please release TC2Y97.S1P.,__label__Continue
Please release SNPR5X.S00,__label__Continue
Release the lot as per Ching Ju Lin 02/15,__label__Continue
